variety,Location,Irrigation,Year,resp_var,fittedValue,envMean,sens,intercept_sig,sens_sig,both_sig
DP 1646 B2XF,Burke,irrigated,2021,LY (kg/ha),1655.042682367186,1641.6315093808996,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Burke,irrigated,2021,LY (kg/ha),1633.0853318318666,1641.6315093808996,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Burke,irrigated,2021,LY (kg/ha),1619.8069189436997,1641.6315093808996,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Burke,irrigated,2021,LY (kg/ha),1712.3688454290736,1641.6315093808996,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Burke,irrigated,2021,LY (kg/ha),1528.6992102547906,1641.6315093808996,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Burke,irrigated,2021,LY (kg/ha),1501.7694728776785,1641.6315093808996,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Burke,irrigated,2021,LY (kg/ha),1612.7155738365514,1641.6315093808996,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Burke,irrigated,2021,LY (kg/ha),1598.9635969787207,1641.6315093808996,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Burke,irrigated,2021,LY (kg/ha),1762.0733341613727,1641.6315093808996,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Burke,irrigated,2021,LY (kg/ha),1774.4247721923844,1641.6315093808996,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Burke,irrigated,2021,LY (kg/ha),1658.9968643165712,1641.6315093808996,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Cook,irrigated,2021,LY (kg/ha),1283.7688511682989,1277.2220543990081,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Cook,irrigated,2021,LY (kg/ha),1279.50679202148,1277.2220543990081,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Cook,irrigated,2021,LY (kg/ha),1270.3190394128349,1277.2220543990081,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Cook,irrigated,2021,LY (kg/ha),1300.7528384610214,1277.2220543990081,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Cook,irrigated,2021,LY (kg/ha),1195.4633684815801,1277.2220543990081,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Cook,irrigated,2021,LY (kg/ha),1199.2686087476764,1277.2220543990081,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Cook,irrigated,2021,LY (kg/ha),1276.1985551965145,1277.2220543990081,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Cook,irrigated,2021,LY (kg/ha),1239.45643630137,1277.2220543990081,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Cook,irrigated,2021,LY (kg/ha),1363.5334983431076,1277.2220543990081,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Cook,irrigated,2021,LY (kg/ha),1362.7283738640426,1277.2220543990081,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Cook,irrigated,2021,LY (kg/ha),1278.4462363911625,1277.2220543990081,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Cook,dryland,2021,LY (kg/ha),604.975800535963,610.9790153254631,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Cook,dryland,2021,LY (kg/ha),633.0657140144216,610.9790153254631,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Cook,dryland,2021,LY (kg/ha),631.3568396269292,610.9790153254631,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Cook,dryland,2021,LY (kg/ha),548.2029370668873,610.9790153254631,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Cook,dryland,2021,LY (kg/ha),586.214467510426,610.9790153254631,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Cook,dryland,2021,LY (kg/ha),646.211896620487,610.9790153254631,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Cook,dryland,2021,LY (kg/ha),660.9507394946738,610.9790153254631,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Cook,dryland,2021,LY (kg/ha),582.1761708640158,610.9790153254631,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Cook,dryland,2021,LY (kg/ha),634.8905178237709,610.9790153254631,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Cook,dryland,2021,LY (kg/ha),610.0314944388437,610.9790153254631,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Cook,dryland,2021,LY (kg/ha),582.6925905836762,610.9790153254631,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Tattnall,dryland,2021,LY (kg/ha),1573.532702623715,1561.6285444587859,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Tattnall,dryland,2021,LY (kg/ha),1555.4602012790158,1561.6285444587859,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Tattnall,dryland,2021,LY (kg/ha),1543.07985770924,1561.6285444587859,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Tattnall,dryland,2021,LY (kg/ha),1622.0020876058388,1561.6285444587859,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Tattnall,dryland,2021,LY (kg/ha),1455.54014427639,1561.6285444587859,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Tattnall,dryland,2021,LY (kg/ha),1435.3580071732438,1561.6285444587859,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Tattnall,dryland,2021,LY (kg/ha),1538.8361536681286,1561.6285444587859,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Tattnall,dryland,2021,LY (kg/ha),1520.0368886518252,1561.6285444587859,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Tattnall,dryland,2021,LY (kg/ha),1674.5773373667287,1561.6285444587859,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Tattnall,dryland,2021,LY (kg/ha),1684.0403651367014,1561.6285444587859,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Tattnall,dryland,2021,LY (kg/ha),1575.4502435558184,1561.6285444587859,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Berrien,dryland,2021,LY (kg/ha),1546.9279571966808,1535.5156865994234,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Berrien,dryland,2021,LY (kg/ha),1530.1234652916128,1535.5156865994234,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Berrien,dryland,2021,LY (kg/ha),1518.0362503137815,1535.5156865994234,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Berrien,dryland,2021,LY (kg/ha),1592.506501979145,1535.5156865994234,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Berrien,dryland,2021,LY (kg/ha),1431.661125631549,1535.5156865994234,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Berrien,dryland,2021,LY (kg/ha),1413.6813959893939,1535.5156865994234,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Berrien,dryland,2021,LY (kg/ha),1514.7220124051353,1535.5156865994234,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Berrien,dryland,2021,LY (kg/ha),1494.275319466807,1535.5156865994234,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Berrien,dryland,2021,LY (kg/ha),1646.0187641965204,1535.5156865994234,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Berrien,dryland,2021,LY (kg/ha),1654.5390188247795,1535.5156865994234,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Berrien,dryland,2021,LY (kg/ha),1548.1807412982514,1535.5156865994234,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Colquitt,irrigated,2021,LY (kg/ha),752.693092221896,755.9652040391946,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Colquitt,irrigated,2021,LY (kg/ha),773.742648153306,755.9652040391946,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Colquitt,irrigated,2021,LY (kg/ha),770.4062384888271,755.9652040391946,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Colquitt,irrigated,2021,LY (kg/ha),711.9710151120308,755.9652040391946,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Colquitt,irrigated,2021,LY (kg/ha),718.7977305981269,755.9652040391946,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Colquitt,irrigated,2021,LY (kg/ha),766.5667523280556,755.9652040391946,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Colquitt,irrigated,2021,LY (kg/ha),794.839471806384,755.9652040391946,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Colquitt,irrigated,2021,LY (kg/ha),725.2119025919269,755.9652040391946,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Colquitt,irrigated,2021,LY (kg/ha),793.4560299309085,755.9652040391946,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Colquitt,irrigated,2021,LY (kg/ha),773.8315574854041,755.9652040391946,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Colquitt,irrigated,2021,LY (kg/ha),734.1008057142745,755.9652040391946,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Screven,irrigated,2021,LY (kg/ha),1726.8080190637925,1712.0699971885495,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Screven,irrigated,2021,LY (kg/ha),1701.4302590147197,1712.0699971885495,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Screven,irrigated,2021,LY (kg/ha),1687.361142372067,1712.0699971885495,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Screven,irrigated,2021,LY (kg/ha),1791.9321188070749,1712.0699971885495,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Screven,irrigated,2021,LY (kg/ha),1593.1119977302983,1712.0699971885495,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Screven,irrigated,2021,LY (kg/ha),1560.241346037181,1712.0699971885495,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Screven,irrigated,2021,LY (kg/ha),1677.76259605424,1712.0699971885495,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Screven,irrigated,2021,LY (kg/ha),1668.4544963171936,1712.0699971885495,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Screven,irrigated,2021,LY (kg/ha),1839.1090503931116,1712.0699971885495,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Screven,irrigated,2021,LY (kg/ha),1854.0035848100354,1712.0699971885495,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Screven,irrigated,2021,LY (kg/ha),1732.5553584743298,1712.0699971885495,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Worth,irrigated,2021,LY (kg/ha),1446.2305195164927,1436.6800151904863,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Worth,irrigated,2021,LY (kg/ha),1434.2253707164111,1436.6800151904863,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Worth,irrigated,2021,LY (kg/ha),1423.2476306704323,1436.6800151904863,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Worth,irrigated,2021,LY (kg/ha),1480.8673997133305,1436.6800151904863,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Worth,irrigated,2021,LY (kg/ha),1341.2804077085902,1436.6800151904863,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Worth,irrigated,2021,LY (kg/ha),1331.6366641655227,1436.6800151904863,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Worth,irrigated,2021,LY (kg/ha),1423.4513688388902,1436.6800151904863,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Worth,irrigated,2021,LY (kg/ha),1396.7692555705446,1436.6800151904863,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Worth,irrigated,2021,LY (kg/ha),1537.9262004120183,1436.6800151904863,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Worth,irrigated,2021,LY (kg/ha),1542.8781126953136,1436.6800151904863,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Worth,irrigated,2021,LY (kg/ha),1444.967237087804,1436.6800151904863,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Mitchell,irrigated,2021,LY (kg/ha),1372.487735634296,1364.3006406555671,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1363.9972435079183,1364.3006406555671,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1353.8319945442065,1364.3006406555671,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1399.1118120752735,1364.3006406555671,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Mitchell,irrigated,2021,LY (kg/ha),1275.0927677601128,1364.3006406555671,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Mitchell,irrigated,2021,LY (kg/ha),1271.5536365638097,1364.3006406555671,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1356.6120182223372,1364.3006406555671,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1325.3635796888789,1364.3006406555671,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1458.767815113786,1364.3006406555671,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1461.106557643963,1364.3006406555671,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Mitchell,irrigated,2021,LY (kg/ha),1369.3818864566558,1364.3006406555671,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Macon,dryland,2021,LY (kg/ha),1206.4535635419352,1201.336227125072,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Macon,dryland,2021,LY (kg/ha),1205.8764302594477,1201.336227125072,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Macon,dryland,2021,LY (kg/ha),1197.5405302445386,1201.336227125072,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Macon,dryland,2021,LY (kg/ha),1215.0365630435322,1201.336227125072,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Macon,dryland,2021,LY (kg/ha),1126.0692372795145,1201.336227125072,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Macon,dryland,2021,LY (kg/ha),1136.27483070005,1201.336227125072,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Macon,dryland,2021,LY (kg/ha),1206.1211408974623,1201.336227125072,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Macon,dryland,2021,LY (kg/ha),1164.591478968525,1201.336227125072,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Macon,dryland,2021,LY (kg/ha),1280.5402479506592,1201.336227125072,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Macon,dryland,2021,LY (kg/ha),1276.9953574844355,1201.336227125072,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Macon,dryland,2021,LY (kg/ha),1199.19911800569,1201.336227125072,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Seminole,irrigated,2021,LY (kg/ha),1486.73246944667,1476.4331360934607,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Seminole,irrigated,2021,LY (kg/ha),1472.7969561942848,1476.4331360934607,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Seminole,irrigated,2021,LY (kg/ha),1461.3729694594738,1476.4331360934607,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Seminole,irrigated,2021,LY (kg/ha),1525.7702436623538,1476.4331360934607,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Seminole,irrigated,2021,LY (kg/ha),1377.632825369853,1476.4331360934607,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Seminole,irrigated,2021,LY (kg/ha),1364.6362289699314,1476.4331360934607,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Seminole,irrigated,2021,LY (kg/ha),1460.1617273244312,1476.4331360934607,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Seminole,irrigated,2021,LY (kg/ha),1435.9875893116432,1476.4331360934607,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Seminole,irrigated,2021,LY (kg/ha),1581.402575849978,1476.4331360934607,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Seminole,irrigated,2021,LY (kg/ha),1587.7897264702056,1476.4331360934607,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Seminole,irrigated,2021,LY (kg/ha),1486.4811849692421,1476.4331360934607,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Oconee,dryland,2021,LY (kg/ha),1658.9080653521983,1645.425426399818,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Oconee,dryland,2021,LY (kg/ha),1636.766486701401,1645.425426399818,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Oconee,dryland,2021,LY (kg/ha),1623.445485385736,1645.425426399818,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Oconee,dryland,2021,LY (kg/ha),1716.65423636157,1645.425426399818,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Oconee,dryland,2021,LY (kg/ha),1532.1685744936515,1645.425426399818,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Oconee,dryland,2021,LY (kg/ha),1504.918851031759,1645.425426399818,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Oconee,dryland,2021,LY (kg/ha),1616.2190988596262,1645.425426399818,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Oconee,dryland,2021,LY (kg/ha),1602.706475536536,1645.425426399818,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Oconee,dryland,2021,LY (kg/ha),1766.2225872752992,1645.425426399818,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Oconee,dryland,2021,LY (kg/ha),1778.7110000904036,1645.425426399818,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Oconee,dryland,2021,LY (kg/ha),1662.958829309818,1645.425426399818,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Toombs,dryland,2021,LY (kg/ha),894.0901886179661,894.7480497553305,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Toombs,dryland,2021,LY (kg/ha),908.4006139886876,894.7480497553305,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Toombs,dryland,2021,LY (kg/ha),903.5063043666505,894.7480497553305,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Toombs,dryland,2021,LY (kg/ha),868.732152915598,894.7480497553305,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Toombs,dryland,2021,LY (kg/ha),845.7083191782071,894.7480497553305,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Toombs,dryland,2021,LY (kg/ha),881.7721351237299,894.7480497553305,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Toombs,dryland,2021,LY (kg/ha),922.9996741290572,894.7480497553305,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Toombs,dryland,2021,LY (kg/ha),862.127743089562,894.7480497553305,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Toombs,dryland,2021,LY (kg/ha),945.2371974882896,894.7480497553305,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Toombs,dryland,2021,LY (kg/ha),930.6233117880754,894.7480497553305,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Toombs,dryland,2021,LY (kg/ha),879.0309066228118,894.7480497553305,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Grady,dryland,2021,LY (kg/ha),1361.647046090835,1353.6603815362964,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Grady,dryland,2021,LY (kg/ha),1353.6732323409115,1353.6603815362964,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Grady,dryland,2021,LY (kg/ha),1343.6274250786923,1353.6603815362964,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Grady,dryland,2021,LY (kg/ha),1387.093186016306,1353.6603815362964,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Grady,dryland,2021,LY (kg/ha),1265.3627356332806,1353.6603815362964,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Grady,dryland,2021,LY (kg/ha),1262.7210238690968,1353.6603815362964,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Grady,dryland,2021,LY (kg/ha),1346.786180205724,1353.6603815362964,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Grady,dryland,2021,LY (kg/ha),1314.8664608777592,1353.6603815362964,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Grady,dryland,2021,LY (kg/ha),1447.130995419663,1353.6603815362964,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Grady,dryland,2021,LY (kg/ha),1449.085584266909,1353.6603815362964,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Grady,dryland,2021,LY (kg/ha),1358.2703271000835,1353.6603815362964,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Sumter,irrigated,2021,LY (kg/ha),1079.296482746837,1076.5301174135373,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Sumter,irrigated,2021,LY (kg/ha),1084.7797862840266,1076.5301174135373,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Sumter,irrigated,2021,LY (kg/ha),1077.8448910692373,1076.5301174135373,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Sumter,irrigated,2021,LY (kg/ha),1074.0627441089182,1076.5301174135373,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Sumter,irrigated,2021,LY (kg/ha),1011.9397369068373,1076.5301174135373,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Sumter,irrigated,2021,LY (kg/ha),1032.671711954629,1076.5301174135373,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Sumter,irrigated,2021,LY (kg/ha),1090.8678746223761,1076.5301174135373,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Sumter,irrigated,2021,LY (kg/ha),1041.464349515176,1076.5301174135373,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Sumter,irrigated,2021,LY (kg/ha),1144.0448694868292,1076.5301174135373,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Sumter,irrigated,2021,LY (kg/ha),1135.9940054197257,1076.5301174135373,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Sumter,irrigated,2021,LY (kg/ha),1068.8648394343172,1076.5301174135373,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,Evans,irrigated,2021,LY (kg/ha),1550.7543892632884,1539.2713728523843,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,Evans,irrigated,2021,LY (kg/ha),1533.7675256834427,1539.2713728523843,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,Evans,irrigated,2021,LY (kg/ha),1521.6381514356822,1539.2713728523843,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,Evans,irrigated,2021,LY (kg/ha),1596.7487096324712,1539.2713728523843,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,Evans,irrigated,2021,LY (kg/ha),1435.0955295769784,1539.2713728523843,0.9115376026486085,    d,    de,d/de
PHY 545 W3FE,Evans,irrigated,2021,LY (kg/ha),1416.799038304625,1539.2713728523843,0.8274647499528421,    d,     e,d/e
NG 3195 B3XF,Evans,irrigated,2021,LY (kg/ha),1518.1902329013806,1539.2713728523843,0.920512976003221,  bc ,    de,bc/de
NG 4936 B3XF,Evans,irrigated,2021,LY (kg/ha),1497.9804815660289,1539.2713728523843,0.9834005058851539,   c ,  bcd ,c/bcd
DG 3615 B3XF,Evans,irrigated,2021,LY (kg/ha),1650.1262058728466,1539.2713728523843,1.0901709869161995, a   , abc  ,a/abc
DG 3799 B3XF,Evans,irrigated,2021,LY (kg/ha),1658.7820550096449,1539.2713728523843,1.1261596170278845, a   , a    ,a/a
AR 9831 B3XF,Evans,irrigated,2021,LY (kg/ha),1552.1027821298378,1539.2713728523843,1.0409630765397355,  bc , abcd ,bc/abcd
DP 1646 B2XF,JeffDavis,irrigated,2021,LY (kg/ha),1313.141985439896,1306.052117149347,1.0155872075955217,  b  , abcd ,b/abcd
DP 2055 B3XF,JeffDavis,irrigated,2021,LY (kg/ha),1307.4799726032327,1306.052117149347,0.9671832802010015,  bc ,   cde,bc/cde
ST 4990 B3XF,JeffDavis,irrigated,2021,LY (kg/ha),1297.9685895537839,1306.052117149347,0.9559936355199139,  bc ,   cde,bc/cde
ST 5091 B3XF,JeffDavis,irrigated,2021,LY (kg/ha),1333.317622792763,1306.052117149347,1.1259397134681648,  b  , ab   ,b/ab
PHY 400 W3FE,JeffDavis,irrigated,2021,LY (kg/ha),1221.8271471861174,1306.052117149347,0.9115376026486085,    d,    de,d/de
